id_transmissao,id_body_type,id_modelos,id_categoria_marca,mileage,ano,id_city,id_insurance,seats,engine_capacity,id_fuel_type,kms_driven,max_power,id_owner_type,ID
0.1306344835831814,0.3631383338656007,0.2995535663233484,0.2695348073865004,18.9,2017.0,0.9237651759315242,0.4469137531446819,5.0,1197.0,0.1808108436013733,53658.0,81.8,0.1513159043723507,0
0.5851602224980227,0.3631383338656007,0.6877978260236047,0.5146410003069729,21.21,2020.0,1.2805577942736048,1.4145877083285747,5.0,1197.0,0.1808108436013733,33055.0,81.8,0.6196441032904012,1
0.1306344835831814,0.3631383338656007,0.5993676774303471,0.5146410003069729,18.2,2010.0,1.5940326093918438,0.2561672213768721,5.0,998.0,0.1808108436013733,90385.0,67.1,1.3553447922231374,2
0.1306344835831814,0.3631383338656007,0.5993676774303471,0.5146410003069729,19.7,2010.0,0.768863215945781,0.2561672213768721,5.0,796.0,0.1808108436013733,110000.0,46.3,0.1513159043723507,3
0.1306344835831814,0.3631383338656007,0.2995535663233484,0.2695348073865004,17.19,2018.0,0.768863215945781,0.4469137531446819,5.0,1197.0,0.1808108436013733,58000.0,81.8,0.6196441032904012,4
0.1306344835831814,0.6002632621852876,0.2995535663233484,0.9847733374715464,14.24,2018.0,0.8686148605655614,0.4469137531446819,7.0,2755.0,0.5145358569867878,174000.0,174.5,0.1513159043723507,5
0.1306344835831814,0.3631383338656007,0.6877978260236047,0.5146410003069729,32.52,2020.0,1.1106443702845317,0.2561672213768721,5.0,998.0,1.5242096868527688,48021.0,58.3,0.1513159043723507,6
0.1306344835831814,3.7534697972437114,0.5993676774303471,0.2695348073865004,11.57,2010.0,1.130591051963374,0.2561672213768721,7.0,2179.0,0.5145358569867878,120000.0,138.1,1.3553447922231374,7
0.1306344835831814,0.3631383338656007,0.2995535663233484,0.2695348073865004,23.84,2018.0,1.2805577942736048,1.4145877083285747,5.0,1199.0,0.1808108436013733,98982.0,84.0,0.1513159043723507,8
0.1306344835831814,0.6002632621852876,0.2995535663233484,0.2695348073865004,17.5,2017.0,0.9237651759315242,0.4469137531446819,5.0,1199.0,0.1808108436013733,30995.0,88.7,0.6196441032904012,9
0.1306344835831814,0.5776796017468651,0.2995535663233484,0.2695348073865004,17.4,2018.0,0.768863215945781,0.4469137531446819,5.0,1497.0,0.1808108436013733,43000.0,117.6,0.1513159043723507,10
0.5851602224980227,0.3631383338656007,0.6877978260236047,0.2695348073865004,20.3,2021.0,1.1705962136349577,0.2561672213768721,5.0,1086.0,0.1808108436013733,26873.0,68.0,0.1513159043723507,11
0.1306344835831814,0.6002632621852876,0.2995535663233484,0.2695348073865004,22.1,2019.0,0.9237651759315242,0.4469137531446819,5.0,1396.0,0.5145358569867878,52665.0,88.7,0.1513159043723507,12
0.1306344835831814,0.3631383338656007,0.2995535663233484,0.5146410003069729,18.5,2016.0,0.768863215945781,0.2561672213768721,5.0,1197.0,0.1808108436013733,50000.0,85.8,0.6196441032904012,13
0.1306344835831814,0.6002632621852876,0.5993676774303471,0.2695348073865004,13.5,2014.0,0.768863215945781,0.2561672213768721,7.0,2477.0,0.5145358569867878,110000.0,175.5,0.1513159043723507,14
0.1306344835831814,0.6002632621852876,0.2995535663233484,0.2695348073865004,15.29,2017.0,0.9237651759315242,0.2561672213768721,5.0,1591.0,0.1808108436013733,31097.0,121.3,0.6196441032904012,15
0.1306344835831814,0.6002632621852876,0.2995535663233484,0.2695348073865004,16.0,2016.0,0.768863215945781,0.2561672213768721,7.0,1997.0,0.5145358569867878,80000.0,140.0,0.1513159043723507,16
0.1306344835831814,0.3631383338656007,0.2995535663233484,0.2695348073865004,18.9,2016.0,0.768863215945781,1.3090775235586007,5.0,1197.0,0.1808108436013733,71688.0,82.0,0.1513159043723507,17
0.1306344835831814,0.3631383338656007,2.5773785381880305,0.5146410003069729,14.0,2001.0,0.8686148605655614,0.2561672213768721,5.0,796.0,0.1808108436013733,30000.0,35.0,1.3553447922231374,18
0.1306344835831814,0.5776796017468651,0.5993676774303471,0.2695348073865004,20.54,2014.0,1.2805577942736048,0.4469137531446819,5.0,1598.0,0.5145358569867878,53000.0,103.6,0.1513159043723507,19
0.1306344835831814,0.5776796017468651,0.2995535663233484,0.2695348073865004,17.4,2015.0,1.2221060330847242,1.4145877083285747,5.0,1497.0,0.1808108436013733,46397.0,117.3,0.6196441032904012,20
0.5851602224980227,1.3502737398232223,0.2995535663233484,0.5146410003069729,18.69,2018.0,0.9237651759315242,0.2561672213768721,7.0,1462.0,0.1808108436013733,70000.0,103.0,1.3553447922231374,21
0.1306344835831814,0.5776796017468651,0.5993676774303471,0.2695348073865004,15.04,2012.0,1.0951613137788256,0.2561672213768721,5.0,1598.0,0.1808108436013733,68000.0,103.6,0.6196441032904012,22
0.1306344835831814,0.5776796017468651,0.5993676774303471,0.2695348073865004,17.01,2011.0,1.1705962136349577,0.2561672213768721,5.0,1591.0,0.1808108436013733,50000.0,121.3,0.6196441032904012,23
0.1306344835831814,0.6002632621852876,0.2995535663233484,0.2695348073865004,21.5,2019.0,0.768863215945781,0.2561672213768721,5.0,1497.0,0.5145358569867878,90000.0,108.5,0.1513159043723507,24
0.1306344835831814,0.3631383338656007,0.2995535663233484,0.2695348073865004,20.7,2019.0,1.4981337597786497,0.2561672213768721,5.0,1197.0,0.1808108436013733,22179.0,81.8,0.1513159043723507,25
0.1306344835831814,0.5776796017468651,0.5993676774303471,0.2695348073865004,16.09,2013.0,0.9237651759315242,0.4469137531446819,5.0,1598.0,0.1808108436013733,59841.0,103.2,0.6196441032904012,26
0.1306344835831814,0.6002632621852876,0.2995535663233484,0.2695348073865004,17.0,2019.0,1.1106443702845317,0.2561672213768721,5.0,1956.0,0.5145358569867878,51000.0,138.1,0.1513159043723507,27
0.5851602224980227,0.5776796017468651,0.6877978260236047,2.4045162492625476,12.6,2020.0,1.1705962136349577,0.2561672213768721,5.0,1950.0,0.5145358569867878,30000.0,194.0,0.1513159043723507,28
0.1306344835831814,0.3631383338656007,0.5993676774303471,0.2695348073865004,17.92,2010.0,1.2221060330847242,0.4469137531446819,5.0,1086.0,0.1808108436013733,84338.0,62.1,0.6196441032904012,29
0.5851602224980227,0.6002632621852876,0.6877978260236047,0.9847733374715464,22.41,2020.0,0.768863215945781,0.4469137531446819,5.0,0.0,2.4584931940276564,50000.0,140.8,0.1513159043723507,30
0.1306344835831814,0.5776796017468651,0.5993676774303471,0.5146410003069729,21.1,2012.0,0.9237651759315242,0.2561672213768721,5.0,1197.0,0.1808108436013733,80000.0,88.5,0.1513159043723507,31
0.1306344835831814,0.3631383338656007,0.2995535663233484,0.2695348073865004,18.9,2016.0,0.768863215945781,0.2561672213768721,5.0,814.0,0.1808108436013733,48144.0,55.2,0.1513159043723507,32
0.1306344835831814,0.3631383338656007,0.5993676774303471,0.5146410003069729,17.0,2012.0,1.027129429868669,0.2561672213768721,5.0,998.0,0.1808108436013733,47763.0,67.1,0.1513159043723507,33
0.1306344835831814,0.3631383338656007,0.5993676774303471,0.2695348073865004,18.9,2010.0,0.768863215945781,0.2561672213768721,5.0,1197.0,0.1808108436013733,120000.0,78.91,1.3553447922231374,34
0.1306344835831814,0.3631383338656007,0.2995535663233484,0.2695348073865004,22.41,2018.0,1.2221060330847242,0.2561672213768721,5.0,1197.0,0.1808108436013733,28447.0,81.8,0.1513159043723507,35
0.1306344835831814,0.5776796017468651,0.5993676774303471,0.5146410003069729,19.81,2014.0,1.1106443702845317,0.4469137531446819,5.0,1197.0,0.1808108436013733,24047.0,88.5,0.1513159043723507,36
0.1306344835831814,0.3631383338656007,0.2995535663233484,0.2695348073865004,23.1,2015.0,1.2805577942736048,0.2561672213768721,5.0,1086.0,0.1808108436013733,58066.0,68.0,0.1513159043723507,37
0.1306344835831814,0.3631383338656007,0.2995535663233484,0.5146410003069729,18.25,2017.0,0.8686148605655614,0.4469137531446819,5.0,998.0,0.1808108436013733,81849.0,67.0,0.1513159043723507,38
