ID,prediction
0,5.493399999999999
1,6.8843
2,1.3118000000000003
3,1.4531999999999998
4,5.309199999999999
5,31.899900000000002
6,5.6285000000000025
7,3.3194999999999997
8,4.362899999999999
9,7.268599999999997
10,7.702200000000004
11,6.1030000000000015
12,9.843700000000002
13,3.6066
14,12.237400000000004
15,10.442700000000007
16,8.5517
17,4.406499999999999
18,0.7774999000000004
19,4.251800000000002
20,5.615999999999998
21,8.152900000000002
22,3.4896
23,3.2946000000000004
24,7.7836000000000025
25,6.317000000000004
26,3.8443000000000005
27,14.6012
28,48.85149999999999
29,1.3916597000000008
30,17.621699999999993
31,3.605699999999997
32,2.5217999999999985
33,2.7218999999999998
34,1.7385000000000008
35,5.019099999999998
36,4.432999999999998
37,2.839799999999997
38,4.1416
39,23.828800000000005
40,1.7124600000000003
41,5.737099999999998
42,18.754499999999997
43,3.5924666666666645
44,7.374899999999996
45,6.8055
46,54.528499999999966
47,4.108899999999998
48,26.758399999999984
49,3.8824999999999994
50,9.910500000000003
51,7.296900000000004
52,7.412500000000002
53,1.5747231
54,5.012200000000001
55,4.024499999999999
56,2.9450000000000007
57,6.7383999999999995
58,12.586700000000008
59,11.145500000000006
60,4.657399999999999
61,4.554999999999999
62,8.3011
63,9.951400000000005
64,13.716900000000008
65,5.145899999999999
66,29.986500000000007
67,2.0188
68,18.78410000000001
69,7.9238000000000035
70,4.339399999999997
71,4.290400000000002
72,5.504400000000001
73,5.183299999999998
74,23.19120000000001
75,17.337500000000002
76,5.759199999999997
77,0.996655
78,3.4186999999999994
79,3.9410000000000003
80,9.056200000000004
81,26.148500000000016
82,10.3784
83,60.76219999999996
84,14.972500000000002
85,16.636900000000008
86,6.6441
87,4.2799000000000005
88,4.511699999999998
89,26.971700000000006
90,4.3089
91,18.4817
92,17.646300000000004
93,4.811999999999999
94,8.085
95,1.9619000000000002
96,6.9920000000000035
97,2.7722000000000016
98,4.8074
99,20.02980000000001
100,6.845
101,2.5038000000000005
102,4.281500000000001
103,6.206899999999999
104,7.930300000000002
105,15.320300000000001
106,3.2825000000000006
