ID,prediction
0,5.514312668463614
1,6.510578947368423
2,1.5838461538461535
3,1.5292500000000002
4,6.499999999999999
5,29.042608695652174
6,5.428
7,2.0445265942028983
8,5.6922869022869
9,8.176117647058826
10,6.756874999999998
11,7.043770491803278
12,9.108372093023261
13,4.850730158730164
14,4.25
15,8.176117647058826
16,4.850730158730164
17,4.850730158730164
18,0.7002860000000002
19,4.112246835443038
20,3.565636363636363
21,8.176117647058826
22,3.124502923976609
23,2.0274576271186437
24,9.108372093023261
25,5.6922869022869
26,3.1558235294117654
27,9.108372093023261
28,42.98333333333333
29,1.5838461538461535
30,16.921363636363637
31,3.124502923976609
32,3.3325000000000005
33,2.26974025974026
34,1.7805263157894735
35,5.6922869022869
36,4.112246835443038
37,3.565636363636363
38,3.598882978723405
39,19.18705882352941
40,2.531210191082803
41,5.6922869022869
42,9.108372093023261
43,3.437432432432432
44,7.043770491803278
45,5.6922869022869
46,57.76499999999999
47,3.124502923976609
48,6.7804166666666665
49,4.112246835443038
50,6.756874999999998
51,7.043770491803278
52,7.921724137931034
53,1.5838461538461535
54,6.756874999999998
55,3.854137931034483
56,2.7784158415841587
57,6.756874999999998
58,8.362758620689656
59,7.921724137931034
60,3.75
61,2.4458333333333337
62,6.756874999999998
63,9.108372093023261
64,6.618125
65,5.514312668463614
66,19.18705882352941
67,2.0274576271186437
68,12.975
69,6.618125
70,4.098363636363635
71,4.850730158730164
72,6.510578947368423
73,5.428
74,21.78333333333333
75,16.99625
76,5.514312668463614
77,1.417497011494253
78,2.531210191082803
79,3.3325000000000005
80,7.921724137931034
81,17.735365853658536
82,8.362758620689656
83,42.625
84,16.921363636363637
85,12.975
86,5.977636363636362
87,2.0445265942028983
88,4.850730158730164
89,32.81666666666667
90,4.027052631578946
91,20.0
92,16.921363636363637
93,4.850730158730164
94,9.108372093023261
95,1.8778260869565222
96,3.1558235294117654
97,3.598882978723405
98,5.145787545787547
99,3.75
100,6.510578947368423
101,2.531210191082803
102,3.598882978723405
103,4.850730158730164
104,7.8034
105,6.618125
106,3.0398507462686566
107,1.5838461538461535
108,3.565636363636363
109,4.850730158730164
110,5.6922869022869
111,5.6922869022869
112,6.7804166666666665
113,5.514312668463614
114,5.514312668463614
115,6.510578947368423
116,1.8778260869565222
117,0.7002860000000002
118,5.145787545787547
119,6.756874999999998
120,16.921363636363637
121,20.305
122,7.921724137931034
123,8.176117647058826
124,4.0
125,4.112246835443038
126,3.1558235294117654
127,5.566666666666666
128,5.6922869022869
129,1.417497011494253
130,5.514312668463614
131,6.05404255319149
132,5.21
133,4.850730158730164
134,6.883333333333333
135,6.510578947368423
136,3.598882978723405
137,0.7002860000000002
138,4.850730158730164
139,18.305384615384614
140,1.5838461538461535
141,2.26974025974026
142,6.5249999999999995
143,66.25
144,6.510578947368423
145,3.3325000000000005
146,4.850730158730164
147,5.514312668463614
148,50.260000000000005
149,4.027052631578946
150,5.9207142857142845
151,5.6922869022869
152,2.0445265942028983
153,12.4375
154,5.6922869022869
155,17.98
156,3.0398507462686566
157,3.1558235294117654
158,6.618125
159,43.833333333333336
160,2.531210191082803
161,2.0445265942028983
162,61.6875
163,4.098363636363635
164,3.75
165,2.531210191082803
166,17.735365853658536
167,7.043013698630137
168,8.362758620689656
169,7.043770491803278
170,6.499999999999999
171,3.77
172,7.921724137931034
173,3.8224999999999993
174,7.61090909090909
175,7.921724137931034
176,8.176117647058826
177,16.921363636363637
178,1.417497011494253
179,2.26974025974026
180,3.75
181,7.921724137931034
182,3.0398507462686566
183,9.108372093023261
184,6.995555555555553
185,3.598882978723405
186,5.6922869022869
187,7.1244680851063835
188,7.864615384615383
189,7.043770491803278
190,5.514312668463614
191,3.124502923976609
192,8.176117647058826
193,4.098363636363635
194,9.108372093023261
195,4.850730158730164
196,5.145787545787547
197,5.514312668463614
198,1.417497011494253
199,0.7002860000000002
200,4.850730158730164
201,9.905
202,4.850730158730164
203,7.1244680851063835
204,4.6222388059701505
205,3.3325000000000005
206,7.921724137931034
207,28.47083333333333
208,5.145787545787547
209,3.1558235294117654
210,4.305531914893617
211,3.3325000000000005
212,3.3325000000000005
213,4.14
214,4.850730158730164
215,4.6222388059701505
216,1.417497011494253
217,0.7002860000000002
218,4.098363636363635
219,1.8778260869565222
220,6.510578947368423
221,6.618125
222,3.124502923976609
223,9.108372093023261
224,3.5485714285714285
225,2.0445265942028983
226,5.197391304347827
227,3.5485714285714285
228,6.618125
229,5.514312668463614
230,7.921724137931034
231,6.618125
232,2.531210191082803
233,5.514312668463614
234,3.75
235,5.6922869022869
236,8.362758620689656
237,3.1558235294117654
238,3.3325000000000005
239,6.756874999999998
240,7.043770491803278
241,7.921724137931034
242,5.197391304347827
243,3.3325000000000005
244,9.108372093023261
245,6.756874999999998
246,0.7002860000000002
247,3.3325000000000005
248,5.6922869022869
249,50.25
250,6.499999999999999
251,5.145787545787547
252,7.043770491803278
253,7.1244680851063835
254,3.598882978723405
255,9.108372093023261
256,5.6922869022869
257,5.977636363636362
258,5.145787545787547
259,8.362758620689656
260,18.305384615384614
261,7.61090909090909
262,25.885714285714283
263,6.7804166666666665
264,4.850730158730164
265,9.108372093023261
266,6.510578947368423
267,5.514312668463614
268,3.1558235294117654
269,3.437432432432432
270,4.112246835443038
271,3.5485714285714285
272,3.565636363636363
273,2.0445265942028983
274,4.305531914893617
275,35.24923076923077
276,7.466666666666666
277,54.666666666666664
278,6.5249999999999995
279,1.417497011494253
280,4.098363636363635
281,9.108372093023261
282,7.043770491803278
283,4.817142857142857
284,3.0398507462686566
285,5.171090909090908
286,7.921724137931034
287,7.043013698630137
288,4.9653846153846155
289,6.499999999999999
290,7.921724137931034
291,7.921724137931034
292,6.510578947368423
293,9.905
294,4.850730158730164
295,6.510578947368423
296,4.850730158730164
297,7.921724137931034
298,4.305531914893617
299,6.5249999999999995
300,4.098363636363635
301,4.850730158730164
302,5.514312668463614
303,8.176117647058826
304,4.112246835443038
305,4.14
306,8.362758620689656
307,5.977636363636362
308,3.75
309,17.25
310,4.850730158730164
311,6.618125
312,5.6922869022869
313,3.124502923976609
314,4.112246835443038
315,3.1558235294117654
316,2.4458333333333337
317,5.6922869022869
318,3.1558235294117654
319,2.531210191082803
320,6.582063492063491
321,3.565636363636363
322,7.043013698630137
323,6.618125
324,9.108372093023261
325,2.020701754385965
326,1.417497011494253
327,6.510578947368423
328,5.514312668463614
329,22.911666666666665
330,7.921724137931034
331,3.0398507462686566
332,2.531210191082803
333,7.921724137931034
334,8.362758620689656
335,4.850730158730164
336,16.17
337,17.735365853658536
338,4.098363636363635
339,4.850730158730164
340,4.375
341,17.25
342,4.506122448979592
343,4.850730158730164
344,12.975
345,5.6922869022869
346,9.108372093023261
347,4.506122448979592
348,6.618125
349,3.3325000000000005
350,3.598882978723405
351,5.145787545787547
352,2.0274576271186437
353,8.176117647058826
354,3.598882978723405
355,6.464716981132078
356,5.6922869022869
357,12.975
358,5.9207142857142845
359,7.921724137931034
360,3.0398507462686566
361,6.756874999999998
362,3.3325000000000005
363,3.598882978723405
364,2.275
365,5.514312668463614
366,2.26974025974026
367,9.108372093023261
368,8.316666666666666
369,5.6922869022869
370,6.618125
371,5.145787545787547
372,5.428
373,2.0445265942028983
374,3.124502923976609
375,1.8778260869565222
376,4.850730158730164
377,3.565636363636363
378,4.850730158730164
379,28.8
380,4.112246835443038
381,26.725
382,4.25
383,7.043770491803278
384,3.5485714285714285
385,7.043770491803278
386,5.514312668463614
387,4.112246835443038
388,5.514312668463614
389,7.043770491803278
390,2.0445265942028983
391,6.995555555555553
392,1.8778260869565222
393,6.464716981132078
394,2.531210191082803
395,2.26974025974026
396,49.325
397,3.854137931034483
398,4.850730158730164
399,3.8224999999999993
400,7.864615384615383
401,4.112246835443038
402,10.6
403,6.7804166666666665
404,41.90277777777778
405,7.8034
406,9.108372093023261
407,5.6922869022869
408,2.531210191082803
409,1.5292500000000002
410,5.6922869022869
411,3.1558235294117654
412,16.921363636363637
413,9.108372093023261
414,7.921724137931034
415,2.0274576271186437
416,4.737619047619047
417,1.180391379310345
418,5.6922869022869
419,6.756874999999998
420,3.124502923976609
421,4.324375
422,6.283333333333334
423,5.145787545787547
424,1.417497011494253
425,3.565636363636363
426,4.391666666666667
427,5.6922869022869
428,4.704000000000001
429,1.063848181818182
430,9.17
431,5.514312668463614
432,3.124502923976609
433,2.294666666666667
434,2.854
435,2.294666666666667
436,3.437432432432432
437,2.7784158415841587
438,7.921724137931034
439,2.294666666666667
440,4.112246835443038
441,4.14
442,2.531210191082803
443,2.26974025974026
444,5.145787545787547
445,4.112246835443038
446,6.756874999999998
447,3.124502923976609
448,8.176117647058826
449,4.360499999999999
450,3.8866666666666667
451,4.6222388059701505
452,4.112246835443038
453,12.4375
454,3.75
455,5.514312668463614
456,51.225
457,4.6222388059701505
458,3.3325000000000005
459,1.3575000000000002
460,3.437432432432432
461,5.6922869022869
462,4.112246835443038
463,6.5249999999999995
464,6.510578947368423
465,2.7792682926829264
466,9.108372093023261
467,3.437432432432432
468,3.5485714285714285
469,4.027052631578946
470,24.177999999999997
471,4.850730158730164
472,5.514312668463614
473,3.3325000000000005
474,1.417497011494253
475,7.921724137931034
476,6.618125
477,7.546571428571428
478,6.618125
479,2.26974025974026
480,5.9207142857142845
481,4.112246835443038
482,3.565636363636363
483,9.905
484,6.582063492063491
485,9.108372093023261
486,2.7784158415841587
487,6.582063492063491
488,4.305531914893617
489,5.514312668463614
490,3.0398507462686566
491,2.854
492,5.514312668463614
493,9.108372093023261
494,42.98333333333333
495,5.514312668463614
496,82.0
497,4.112246835443038
498,3.1558235294117654
499,5.6922869022869
500,6.7804166666666665
501,10.907142857142858
502,16.075
503,4.135
504,6.582063492063491
505,17.45
506,6.618125
507,4.850730158730164
508,3.775
509,4.112246835443038
510,6.5249999999999995
511,6.618125
512,5.6922869022869
513,4.6222388059701505
514,4.817142857142857
515,6.756874999999998
516,77.41666666666667
517,3.75
518,9.108372093023261
519,1.063848181818182
520,7.043013698630137
521,8.362758620689656
522,17.735365853658536
523,3.124502923976609
524,2.0445265942028983
525,6.499999999999999
526,4.850730158730164
527,4.112246835443038
528,2.531210191082803
529,3.3325000000000005
530,16.921363636363637
531,7.921724137931034
532,16.921363636363637
533,5.514312668463614
534,4.112246835443038
535,4.850730158730164
536,2.4458333333333337
537,4.112246835443038
538,35.4525
539,1.5292500000000002
540,5.145787545787547
541,50.260000000000005
542,6.510578947368423
543,5.6922869022869
544,5.9207142857142845
545,7.043770491803278
546,4.14
547,3.75
548,7.546571428571428
549,4.112246835443038
550,5.9207142857142845
551,2.0274576271186437
552,2.26974025974026
553,4.027052631578946
554,6.756874999999998
555,6.5249999999999995
556,3.3325000000000005
557,3.1558235294117654
558,9.108372093023261
559,3.854137931034483
560,5.6922869022869
561,7.043770491803278
562,9.108372093023261
563,2.0274576271186437
564,3.437432432432432
565,8.082666666666666
566,4.817142857142857
567,2.0445265942028983
568,9.108372093023261
569,7.921724137931034
570,29.419999999999998
571,2.7792682926829264
572,3.1558235294117654
573,6.756874999999998
574,4.305531914893617
575,3.5485714285714285
576,9.108372093023261
577,19.18705882352941
578,3.8224999999999993
579,4.027052631578946
580,3.124502923976609
581,6.756874999999998
582,5.514312668463614
583,3.1480952380952383
584,3.0398507462686566
585,21.78333333333333
586,4.112246835443038
587,4.704000000000001
588,25.885714285714283
589,4.112246835443038
590,4.506122448979592
591,5.6922869022869
592,3.3325000000000005
593,5.145787545787547
594,1.6438888888888892
595,6.756874999999998
596,4.112246835443038
597,4.737619047619047
598,6.995555555555553
599,4.850730158730164
600,52.2
601,6.618125
602,5.6922869022869
603,4.704000000000001
604,6.618125
605,9.108372093023261
606,6.5249999999999995
607,2.531210191082803
608,2.0274576271186437
609,5.514312668463614
610,5.6922869022869
611,5.566666666666666
612,5.214285714285714
613,2.0274576271186437
614,1.417497011494253
615,3.3325000000000005
616,5.145787545787547
617,3.437432432432432
618,3.598882978723405
619,8.082666666666666
620,1.5292500000000002
621,6.618125
622,41.90277777777778
623,4.506122448979592
624,1.417497011494253
625,12.511111111111111
626,6.510578947368423
627,26.26074074074074
628,5.6922869022869
629,4.850730158730164
630,6.499999999999999
631,19.381666666666664
632,4.850730158730164
633,6.7804166666666665
634,8.176117647058826
635,26.26074074074074
636,7.921724137931034
637,7.043013698630137
638,6.756874999999998
639,3.3325000000000005
640,5.514312668463614
641,16.921363636363637
642,7.921724137931034
643,7.043770491803278
644,3.124502923976609
645,2.0274576271186437
646,2.020701754385965
647,6.618125
648,5.9207142857142845
649,4.112246835443038
650,3.124502923976609
651,6.7804166666666665
652,7.043770491803278
653,6.756874999999998
654,7.921724137931034
655,9.108372093023261
656,6.756874999999998
657,6.5249999999999995
658,8.176117647058826
659,7.043770491803278
660,4.305531914893617
661,7.864615384615383
662,4.098363636363635
663,3.598882978723405
664,3.5485714285714285
665,6.995555555555553
666,1.417497011494253
667,7.546571428571428
668,2.7784158415841587
669,4.112246835443038
670,7.043770491803278
671,6.5249999999999995
672,2.0445265942028983
673,5.514312668463614
674,5.9207142857142845
675,26.916666666666668
676,3.0398507462686566
677,2.3
678,5.6922869022869
