ID,prediction
0,5.74771285305246
1,5.770090233556457
2,5.650431637135712
3,5.637359653065684
4,5.777972858458206
5,5.807946952655256
6,5.66548558777581
7,5.715659471133672
8,5.716670053727332
9,5.760532864659676
10,5.7764045762178595
11,5.793359366631087
12,5.747591098707963
13,5.736492126170974
14,5.755562125735528
15,5.780979141920998
16,5.761746735646264
17,5.733149641321047
18,5.557447399737239
19,5.6886345204835544
20,5.732155845722153
21,5.765797013070614
22,5.709922143357084
23,5.677002516791409
24,5.753154140301337
25,5.760270208305248
26,5.71491112201727
27,5.794767183182376
28,5.851463858411345
29,5.653807845447865
30,5.966904012730017
31,5.641973159784036
32,5.71239574509961
33,5.674058620186587
34,5.661961353359644
35,5.762314461723806
36,5.671293299530678
37,5.70987886984524
38,5.708544989601186
39,5.739681395539981
40,5.638325189854035
41,5.739279624164587
42,5.814767265735128
43,5.701714037124834
44,5.786893062707221
45,5.738957039446412
46,5.783937390590667
47,5.659076714582256
48,5.856980270602364
49,5.645308855919058
50,5.7851926093639925
51,5.805326908559088
52,5.8100247133641085
53,5.64452659403293
54,5.772683474247801
55,5.676327509801316
56,5.717415845014823
57,5.76985335291808
58,5.834995676007011
59,5.828802820559453
60,5.74061069038012
61,5.681877029974324
62,5.71328703834233
63,5.7474125717728635
64,5.816356690991388
65,5.751441330920735
66,5.744480274716591
67,5.6604932639468535
68,5.742724341705078
69,5.818042034706409
70,5.732939309039737
71,5.7433500163176205
72,5.571735721212724
73,5.656097162888411
74,5.766241796375663
75,5.820433999065536
76,5.746864870290898
77,5.6261762452241175
78,5.67737209718252
79,5.717851422299525
80,5.809116069010497
81,5.866312806190892
82,5.804960069854032
83,5.847361927925313
84,5.794356787202746
85,5.7631781654173775
86,5.688487757101636
87,5.715364688466402
88,5.741499384772943
89,5.784311034657244
90,5.709580289386399
91,5.828879437080754
92,5.8174733942027785
93,5.733070786602288
94,5.753107358481225
95,5.648710988379724
96,5.712528553766464
97,5.70331772333971
98,5.673007792700549
99,5.733916232006872
100,5.772141374283271
101,5.679771246184607
