body_type,id_categoria_marca,ano,city,insurance,seats,mileage,id_engine_capacity_group,fuel_type,id_kms_group,id_max_power_group,owner_type,ID
0.3641120702970005,0.073531086066116,2017.0,0.9227099304234484,0.445408208432582,5.0,18.9,0.1261373272941536,0.1803335450672707,0.2550590496667829,0.2066441088617806,0.1504650669892519,0
0.3641120702970005,0.073531086066116,2020.0,1.281577182241788,1.4186443333957626,5.0,21.21,0.1261373272941536,0.1803335450672707,0.3647859175724562,0.2066441088617806,0.6203282546085825,1
0.3641120702970005,0.073531086066116,2010.0,1.593888188315458,0.2566333215136202,5.0,18.2,0.7766979490322513,0.1803335450672707,0.2550590496667829,0.2066441088617806,1.365235730644157,2
0.3641120702970005,0.073531086066116,2010.0,0.7676996810762409,0.2566333215136202,5.0,19.7,0.7766979490322513,0.1803335450672707,0.2550590496667829,0.2066441088617806,0.1504650669892519,3
0.3641120702970005,0.073531086066116,2018.0,0.7676996810762409,0.445408208432582,5.0,17.19,0.1261373272941536,0.1803335450672707,0.2550590496667829,0.2066441088617806,0.6203282546085825,4
0.5988691236058242,0.9036402800773355,2018.0,0.8683204154856445,0.445408208432582,7.0,14.24,1.1050736834950654,0.5149186383392457,1.9130704463238952,0.4460401722429463,0.1504650669892519,5
0.3641120702970005,0.073531086066116,2020.0,1.1117169408591543,0.2566333215136202,5.0,32.52,0.7766979490322513,1.5302191084460808,0.3647859175724562,0.2066441088617806,0.1504650669892519,6
3.750793039651931,0.073531086066116,2010.0,1.13052790997428,0.2566333215136202,7.0,11.57,1.1050736834950654,0.5149186383392457,0.2550590496667829,0.4460401722429463,1.365235730644157,7
0.3641120702970005,0.073531086066116,2018.0,1.281577182241788,1.4186443333957626,5.0,23.84,0.1261373272941536,0.1803335450672707,0.2550590496667829,0.2066441088617806,0.1504650669892519,8
0.5988691236058242,0.073531086066116,2017.0,0.9227099304234484,0.445408208432582,5.0,17.5,0.1261373272941536,0.1803335450672707,0.3647859175724562,0.2066441088617806,0.6203282546085825,9
0.5780531058996504,0.073531086066116,2018.0,0.7676996810762409,0.445408208432582,5.0,17.4,0.1261373272941536,0.1803335450672707,0.3647859175724562,0.4460401722429463,0.1504650669892519,10
0.3641120702970005,0.073531086066116,2021.0,1.170307007311498,0.2566333215136202,5.0,20.3,0.1261373272941536,0.1803335450672707,0.3647859175724562,0.2066441088617806,0.1504650669892519,11
0.5988691236058242,0.073531086066116,2019.0,0.9227099304234484,0.445408208432582,5.0,22.1,0.1261373272941536,0.5149186383392457,0.2550590496667829,0.2066441088617806,0.1504650669892519,12
0.3641120702970005,0.073531086066116,2016.0,0.7676996810762409,0.2566333215136202,5.0,18.5,0.1261373272941536,0.1803335450672707,0.2550590496667829,0.2066441088617806,0.6203282546085825,13
0.5988691236058242,0.073531086066116,2014.0,0.7676996810762409,0.2566333215136202,7.0,13.5,1.1050736834950654,0.5149186383392457,0.2550590496667829,0.4460401722429463,0.1504650669892519,14
0.5988691236058242,0.073531086066116,2017.0,0.9227099304234484,0.2566333215136202,5.0,15.29,0.1261373272941536,0.1803335450672707,0.3647859175724562,0.4460401722429463,0.6203282546085825,15
0.5988691236058242,0.073531086066116,2016.0,0.7676996810762409,0.2566333215136202,7.0,16.0,0.1261373272941536,0.5149186383392457,0.2550590496667829,0.4460401722429463,0.1504650669892519,16
0.3641120702970005,0.073531086066116,2016.0,0.7676996810762409,1.30640076596682,5.0,18.9,0.1261373272941536,0.1803335450672707,0.2550590496667829,0.2066441088617806,0.1504650669892519,17
0.3641120702970005,0.073531086066116,2001.0,0.8683204154856445,0.2566333215136202,5.0,14.0,0.7766979490322513,0.1803335450672707,0.3647859175724562,0.2066441088617806,1.365235730644157,18
0.5780531058996504,0.073531086066116,2014.0,1.281577182241788,0.445408208432582,5.0,20.54,0.1261373272941536,0.5149186383392457,0.2550590496667829,0.4460401722429463,0.1504650669892519,19
0.5780531058996504,0.073531086066116,2015.0,1.2231987490929124,1.4186443333957626,5.0,17.4,0.1261373272941536,0.1803335450672707,0.3647859175724562,0.4460401722429463,0.6203282546085825,20
1.347596982231442,0.073531086066116,2018.0,0.9227099304234484,0.2566333215136202,7.0,18.69,0.1261373272941536,0.1803335450672707,0.2550590496667829,0.4460401722429463,1.365235730644157,21
0.5780531058996504,0.073531086066116,2012.0,1.0961020230412228,0.2566333215136202,5.0,15.04,0.1261373272941536,0.1803335450672707,0.2550590496667829,0.4460401722429463,0.6203282546085825,22
0.5780531058996504,0.073531086066116,2011.0,1.170307007311498,0.2566333215136202,5.0,17.01,0.1261373272941536,0.1803335450672707,0.2550590496667829,0.4460401722429463,0.6203282546085825,23
0.5988691236058242,0.073531086066116,2019.0,0.7676996810762409,0.2566333215136202,5.0,21.5,0.1261373272941536,0.5149186383392457,0.2550590496667829,0.4460401722429463,0.1504650669892519,24
0.3641120702970005,0.073531086066116,2019.0,1.4985046952688743,0.2566333215136202,5.0,20.7,0.1261373272941536,0.1803335450672707,0.3647859175724562,0.2066441088617806,0.1504650669892519,25
0.5780531058996504,0.073531086066116,2013.0,0.9227099304234484,0.445408208432582,5.0,16.09,0.1261373272941536,0.1803335450672707,0.2550590496667829,0.4460401722429463,0.6203282546085825,26
0.5988691236058242,0.073531086066116,2019.0,1.1117169408591543,0.2566333215136202,5.0,17.0,0.1261373272941536,0.5149186383392457,0.2550590496667829,0.4460401722429463,0.1504650669892519,27
0.5780531058996504,1.6067380125965582,2020.0,1.170307007311498,0.2566333215136202,5.0,12.6,0.1261373272941536,0.5149186383392457,0.3647859175724562,0.4460401722429463,0.1504650669892519,28
0.3641120702970005,0.073531086066116,2010.0,1.2231987490929124,0.445408208432582,5.0,17.92,0.1261373272941536,0.1803335450672707,0.2550590496667829,0.2066441088617806,0.6203282546085825,29
0.5988691236058242,0.9036402800773355,2020.0,0.7676996810762409,0.445408208432582,5.0,0.0,2.536849687345094,2.455816436435876,0.2550590496667829,0.4460401722429463,0.1504650669892519,30
0.5780531058996504,0.073531086066116,2012.0,0.9227099304234484,0.2566333215136202,5.0,22.41,0.1261373272941536,0.1803335450672707,0.2550590496667829,0.2066441088617806,0.1504650669892519,31
0.3641120702970005,0.073531086066116,2016.0,0.7676996810762409,0.2566333215136202,5.0,21.1,0.7766979490322513,0.1803335450672707,0.3647859175724562,0.2066441088617806,0.1504650669892519,32
0.3641120702970005,0.073531086066116,2012.0,1.0271992077985117,0.2566333215136202,5.0,18.9,0.7766979490322513,0.1803335450672707,0.3647859175724562,0.2066441088617806,0.1504650669892519,33
0.3641120702970005,0.073531086066116,2010.0,0.7676996810762409,0.2566333215136202,5.0,17.0,0.1261373272941536,0.1803335450672707,0.2550590496667829,0.2066441088617806,1.365235730644157,34
0.3641120702970005,0.073531086066116,2018.0,1.2231987490929124,0.2566333215136202,5.0,18.9,0.1261373272941536,0.1803335450672707,0.3647859175724562,0.2066441088617806,0.1504650669892519,35
0.5780531058996504,0.073531086066116,2014.0,1.1117169408591543,0.445408208432582,5.0,22.41,0.1261373272941536,0.1803335450672707,0.3647859175724562,0.2066441088617806,0.1504650669892519,36
0.3641120702970005,0.073531086066116,2015.0,1.281577182241788,0.2566333215136202,5.0,19.81,0.1261373272941536,0.1803335450672707,0.2550590496667829,0.2066441088617806,0.1504650669892519,37
0.3641120702970005,0.073531086066116,2017.0,0.8683204154856445,0.445408208432582,5.0,23.1,0.7766979490322513,0.1803335450672707,0.2550590496667829,0.2066441088617806,0.1504650669892519,38
0.5780531058996504,0.9036402800773355,2016.0,0.8683204154856445,0.445408208432582,5.0,18.25,0.1261373272941536,0.5149186383392457,0.2550590496667829,0.4460401722429463,0.6203282546085825,39
0.3641120702970005,0.073531086066116,2011.0,1.0961020230412228,0.2566333215136202,5.0,21.1,0.7766979490322513,0.1803335450672707,0.2550590496667829,0.2066441088617806,1.365235730644157,40
0.3641120702970005,0.073531086066116,2018.0,1.1117169408591543,1.30640076596682,5.0,21.4,0.1261373272941536,0.1803335450672707,0.2550590496667829,0.2066441088617806,0.1504650669892519,41
0.5988691236058242,0.073531086066116,2021.0,1.0961020230412228,0.445408208432582,6.0,18.1,0.1261373272941536,0.5149186383392457,0.3647859175724562,0.4460401722429463,0.1504650669892519,42
0.5780531058996504,0.073531086066116,2014.0,0.7676996810762409,0.2566333215136202,5.0,19.1,0.1261373272941536,0.1803335450672707,0.2550590496667829,0.2066441088617806,0.6203282546085825,43
0.3641120702970005,0.073531086066116,2021.0,1.0961020230412228,1.30640076596682,5.0,21.01,0.1261373272941536,0.1803335450672707,0.3647859175724562,0.2066441088617806,0.1504650669892519,44
0.3641120702970005,0.073531086066116,2018.0,0.8683204154856445,0.2566333215136202,5.0,21.4,0.1261373272941536,0.1803335450672707,0.3647859175724562,0.2066441088617806,0.6203282546085825,45
0.5780531058996504,1.5067380125965582,2018.0,0.7676996810762409,0.445408208432582,5.0,16.77,1.1050736834950654,0.5149186383392457,0.3647859175724562,1.7586984369614505,0.1504650669892519,46
0.5780531058996504,0.073531086066116,2012.0,1.0271992077985117,0.445408208432582,5.0,20.54,0.1261373272941536,0.5149186383392457,0.2550590496667829,0.4460401722429463,0.6203282546085825,47
0.5988691236058242,0.073531086066116,2020.0,0.9227099304234484,0.445408208432582,7.0,12.05,1.1050736834950654,0.5149186383392457,0.3647859175724562,0.4460401722429463,0.1504650669892519,48
0.3641120702970005,0.073531086066116,2014.0,1.593888188315458,0.2566333215136202,5.0,25.2,0.1261373272941536,0.5149186383392457,0.2550590496667829,0.2066441088617806,0.1504650669892519,49
0.5780531058996504,0.073531086066116,2019.0,1.13052790997428,0.445408208432582,5.0,18.0,0.1261373272941536,0.1803335450672707,0.3647859175724562,0.4460401722429463,0.6203282546085825,50
0.3641120702970005,0.073531086066116,2021.0,1.0271992077985117,0.2566333215136202,5.0,19.01,0.1261373272941536,0.1803335450672707,0.3647859175724562,0.2066441088617806,0.1504650669892519,51
0.5988691236058242,0.073531086066116,2022.0,1.593888188315458,0.2566333215136202,5.0,20.09,0.1261373272941536,0.1803335450672707,0.3647859175724562,0.2066441088617806,0.1504650669892519,52
0.3641120702970005,0.073531086066116,2010.0,1.281577182241788,1.4186443333957626,5.0,18.9,0.7766979490322513,0.1803335450672707,0.3647859175724562,0.2066441088617806,0.6203282546085825,53
0.5780531058996504,0.073531086066116,2018.0,0.7676996810762409,0.2566333215136202,5.0,17.8,0.1261373272941536,0.1803335450672707,0.2550590496667829,0.2066441088617806,0.1504650669892519,54
0.3641120702970005,0.073531086066116,2017.0,0.9227099304234484,0.2566333215136202,5.0,26.6,0.7766979490322513,1.5302191084460808,0.3647859175724562,0.2066441088617806,0.1504650669892519,55
