id_body_type,id_categoria_marca,ano,mileage,id_max_power_group,id_transmissao,id_modelos,ID
0.3641120702970005,0.073531086066116,2017.0,18.9,0.2066441088617806,0.1313588447382279,2.872641789268287,0
0.3641120702970005,0.073531086066116,2020.0,21.21,0.2066441088617806,0.5831023826138171,3.2248243073796496,1
0.3641120702970005,0.073531086066116,2010.0,18.2,0.2066441088617806,0.1313588447382279,3.428944290035574,2
0.3641120702970005,0.073531086066116,2010.0,19.7,0.2066441088617806,0.1313588447382279,2.4203441182736567,3
0.3641120702970005,0.073531086066116,2018.0,17.19,0.2066441088617806,0.1313588447382279,3.826884298707612,4
0.5988691236058242,0.9036402800773355,2018.0,14.24,0.4460401722429463,0.1313588447382279,3.525854303043631,5
0.3641120702970005,0.073531086066116,2020.0,32.52,0.2066441088617806,0.1313588447382279,2.596435377329338,6
3.750793039651931,0.073531086066116,2010.0,11.57,0.4460401722429463,0.1313588447382279,3.826884298707612,7
0.3641120702970005,0.073531086066116,2018.0,23.84,0.2066441088617806,0.1313588447382279,3.826884298707612,8
0.5988691236058242,0.073531086066116,2017.0,17.5,0.2066441088617806,0.1313588447382279,2.9817862586933552,9
0.5780531058996504,0.073531086066116,2018.0,17.4,0.4460401722429463,0.1313588447382279,3.086521609213368,10
0.3641120702970005,0.073531086066116,2021.0,20.3,0.2066441088617806,0.5831023826138171,3.2828162543573365,11
0.5988691236058242,0.073531086066116,2019.0,22.1,0.2066441088617806,0.1313588447382279,3.173671784932268,12
0.3641120702970005,0.073531086066116,2016.0,18.5,0.2066441088617806,0.1313588447382279,3.0139709420647565,13
0.5988691236058242,0.073531086066116,2014.0,13.5,0.4460401722429463,0.1313588447382279,3.2248243073796496,14
0.5988691236058242,0.073531086066116,2017.0,15.29,0.4460401722429463,0.1313588447382279,3.0487330483239683,15
0.5988691236058242,0.073531086066116,2016.0,16.0,0.4460401722429463,0.1313588447382279,3.428944290035574,16
0.3641120702970005,0.073531086066116,2016.0,18.9,0.2066441088617806,0.1313588447382279,2.082591315584936,17
0.3641120702970005,0.073531086066116,2001.0,14.0,0.2066441088617806,0.1313588447382279,3.650793039651931,18
0.5780531058996504,0.073531086066116,2014.0,20.54,0.4460401722429463,0.1313588447382279,2.951823035315912,19
0.5780531058996504,0.073531086066116,2015.0,17.4,0.4460401722429463,0.1313588447382279,2.3797262673653927,20
1.347596982231442,0.073531086066116,2018.0,18.69,0.4460401722429463,0.5831023826138171,3.9268842987076122,21
0.5780531058996504,0.073531086066116,2012.0,15.04,0.4460401722429463,0.1313588447382279,3.3497630439879496,22
0.5780531058996504,0.073531086066116,2011.0,17.01,0.4460401722429463,0.1313588447382279,2.548130697754783,23
0.5988691236058242,0.073531086066116,2019.0,21.5,0.4460401722429463,0.1313588447382279,3.9268842987076122,24
0.3641120702970005,0.073531086066116,2019.0,20.7,0.2066441088617806,0.1313588447382279,2.7661864583540003,25
0.5780531058996504,0.073531086066116,2013.0,16.09,0.4460401722429463,0.1313588447382279,3.650793039651931,26
0.5988691236058242,0.073531086066116,2019.0,17.0,0.4460401722429463,0.1313588447382279,3.2248243073796496,27
0.5780531058996504,1.6067380125965582,2020.0,12.6,0.4460401722429463,0.5831023826138171,3.9268842987076122,28
0.3641120702970005,0.073531086066116,2010.0,17.92,0.2066441088617806,0.1313588447382279,2.6365526005373203,29
0.5988691236058242,0.9036402800773355,2020.0,0.0,0.4460401722429463,0.5831023826138171,3.0487330483239683,30
0.5780531058996504,0.073531086066116,2012.0,22.41,0.2066441088617806,0.1313588447382279,3.428944290035574,31
0.3641120702970005,0.073531086066116,2016.0,21.1,0.2066441088617806,0.1313588447382279,3.173671784932268,32
0.3641120702970005,0.073531086066116,2012.0,18.9,0.2066441088617806,0.1313588447382279,1.9911937272151865,33
0.3641120702970005,0.073531086066116,2010.0,17.0,0.2066441088617806,0.1313588447382279,2.7299742856995555,34
0.3641120702970005,0.073531086066116,2018.0,18.9,0.2066441088617806,0.1313588447382279,2.4944458387920068,35
0.5780531058996504,0.073531086066116,2014.0,22.41,0.2066441088617806,0.1313588447382279,2.102608429106823,36
0.3641120702970005,0.073531086066116,2015.0,19.81,0.2066441088617806,0.1313588447382279,2.536849687345094,37
0.3641120702970005,0.073531086066116,2017.0,23.1,0.2066441088617806,0.1313588447382279,3.650793039651931,38
0.5780531058996504,0.9036402800773355,2016.0,18.25,0.4460401722429463,0.5831023826138171,3.3497630439879496,39
0.3641120702970005,0.073531086066116,2011.0,21.1,0.2066441088617806,0.1313588447382279,3.3497630439879496,40
0.3641120702970005,0.073531086066116,2018.0,21.4,0.2066441088617806,0.1313588447382279,2.3497630439879496,41
0.5988691236058242,0.073531086066116,2021.0,18.1,0.4460401722429463,0.5831023826138171,3.9268842987076122,42
0.5780531058996504,0.073531086066116,2014.0,19.1,0.2066441088617806,0.1313588447382279,2.102608429106823,43
0.3641120702970005,0.073531086066116,2021.0,21.01,0.2066441088617806,0.1313588447382279,2.622764316051687,44
0.3641120702970005,0.073531086066116,2018.0,21.4,0.2066441088617806,0.5831023826138171,2.7661864583540003,45
0.5780531058996504,1.5067380125965582,2018.0,16.77,1.7586984369614505,0.5831023826138171,3.826884298707612,46
0.5780531058996504,0.073531086066116,2012.0,20.54,0.4460401722429463,0.1313588447382279,2.951823035315912,47
0.5988691236058242,0.073531086066116,2020.0,12.05,0.4460401722429463,0.5831023826138171,3.428944290035574,48
0.3641120702970005,0.073531086066116,2014.0,25.2,0.2066441088617806,0.1313588447382279,2.484461617885406,49
0.5780531058996504,0.073531086066116,2019.0,18.0,0.4460401722429463,0.5831023826138171,2.872641789268287,50
0.3641120702970005,0.073531086066116,2021.0,19.01,0.2066441088617806,0.1313588447382279,3.1279142943715934,51
0.5988691236058242,0.073531086066116,2022.0,20.09,0.2066441088617806,0.1313588447382279,3.826884298707612,52
0.3641120702970005,0.073531086066116,2010.0,18.9,0.2066441088617806,0.1313588447382279,2.474701780596249,53
0.5780531058996504,0.073531086066116,2018.0,17.8,0.2066441088617806,0.1313588447382279,2.9237943117156684,54
0.3641120702970005,0.073531086066116,2017.0,26.6,0.2066441088617806,0.1313588447382279,2.2141004419878767,55
0.3641120702970005,0.073531086066116,2016.0,20.51,0.2066441088617806,0.1313588447382279,3.173671784932268,56
0.5780531058996504,0.073531086066116,2018.0,18.1,0.2066441088617806,0.5831023826138171,3.525854303043631,57
0.5780531058996504,0.073531086066116,2022.0,17.4,0.4460401722429463,0.1313588447382279,3.173671784932268,58
0.5988691236058242,0.073531086066116,2021.0,16.5,0.4460401722429463,0.5831023826138171,3.525854303043631,59
0.5780531058996504,0.9036402800773355,2014.0,15.0,0.4460401722429463,0.1313588447382279,3.826884298707612,60
0.5780531058996504,0.073531086066116,2012.0,18.1,0.4460401722429463,0.5831023826138171,3.3497630439879496,61
0.5780531058996504,0.073531086066116,2019.0,25.8,0.2066441088617806,0.1313588447382279,3.428944290035574,62
0.5988691236058242,0.073531086066116,2020.0,23.7,0.2066441088617806,0.1313588447382279,3.3497630439879496,63
0.5780531058996504,0.9036402800773355,2022.0,19.47,0.4460401722429463,0.1313588447382279,3.428944290035574,64
0.3641120702970005,0.073531086066116,2017.0,18.5,0.2066441088617806,0.1313588447382279,3.9268842987076122,65
0.5780531058996504,0.9036402800773355,2017.0,19.33,0.4460401722429463,0.5831023826138171,3.650793039651931,66
0.5780531058996504,0.073531086066116,2011.0,18.8,0.2066441088617806,0.1313588447382279,3.525854303043631,67
0.5780531058996504,0.9036402800773355,2015.0,16.36,0.4460401722429463,0.5831023826138171,3.9268842987076122,68
0.3641120702970005,0.9036402800773355,2022.0,19.3,0.2066441088617806,0.1313588447382279,3.650793039651931,69
0.3641120702970005,0.073531086066116,2016.0,18.9,0.2066441088617806,0.1313588447382279,2.4944458387920068,70
0.5780531058996504,0.073531086066116,2016.0,17.8,0.2066441088617806,0.1313588447382279,2.9237943117156684,71
0.3641120702970005,0.073531086066116,2020.0,42.672,0.2066441088617806,0.1313588447382279,3.2248243073796496,72
0.3641120702970005,0.073531086066116,2020.0,33.54,0.2066441088617806,0.1313588447382279,3.086521609213368,73
0.5988691236058242,1.5067380125965582,2017.0,17.05,0.4460401722429463,0.5831023826138171,3.3497630439879496,74
