full_name,registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power,seats,mileage,body_type,city,ID
3.086521609213368,2019.0,1199.0,0.2566333215136202,0.1313588447382279,30910.0,0.1504650669892519,0.1803335450672707,83.8,5.0,23.84,0.3641120702970005,1.0961020230412228,0.0
2.403638424770804,2018.0,1199.0,1.30640076596682,0.1313588447382279,48089.0,1.365235730644157,0.1803335450672707,88.7,5.0,17.5,0.5988691236058242,1.281577182241788,1.0
2.5838462500213177,2015.0,1497.0,0.2566333215136202,0.1313588447382279,51000.0,0.6203282546085825,0.1803335450672707,117.3,5.0,17.4,0.5780531058996504,0.9227099304234484,2.0
3.650793039651931,2021.0,1956.0,0.2566333215136202,0.5831023826138171,30000.0,0.1504650669892519,0.5149186383392457,167.6,7.0,14.08,0.5988691236058242,0.9227099304234484,3.0
2.747703052659987,2019.0,1197.0,1.30640076596682,0.5831023826138171,61113.0,0.1504650669892519,0.1803335450672707,83.1,5.0,21.4,0.3641120702970005,1.170307007311498,4.0
3.1279142943715934,2021.0,2993.0,0.2566333215136202,0.5831023826138171,31738.0,0.1504650669892519,0.5149186383392457,261.4,4.0,17.66,0.5780531058996504,1.0961020230412228,5.0
3.2828162543573365,2021.0,1197.0,0.2566333215136202,0.1313588447382279,30000.0,0.6203282546085825,0.1803335450672707,81.8,5.0,17.52,0.5988691236058242,0.7676996810762409,6.0
3.826884298707612,2015.0,1598.0,0.2566333215136202,0.1313588447382279,80000.0,1.365235730644157,0.1803335450672707,103.5,5.0,16.09,0.5780531058996504,0.8683204154856445,7.0
3.525854303043631,2018.0,1995.0,0.2566333215136202,0.5831023826138171,36000.0,0.1504650669892519,0.5149186383392457,187.7,5.0,22.48,0.5780531058996504,0.7676996810762409,8.0
3.650793039651931,2021.0,999.0,0.2566333215136202,0.5831023826138171,14608.0,0.1504650669892519,0.1803335450672707,98.6,5.0,18.24,0.5988691236058242,0.8683204154856445,9.0
2.872641789268287,2019.0,999.0,0.445408208432582,0.1313588447382279,25000.0,0.1504650669892519,0.1803335450672707,67.0,5.0,21.74,0.3641120702970005,0.7676996810762409,10.0
2.650793039651931,2018.0,999.0,0.2566333215136202,0.1313588447382279,30000.0,0.6203282546085825,0.1803335450672707,67.0,5.0,23.01,0.3641120702970005,1.170307007311498,11.0
3.650793039651931,2019.0,1497.0,1.30640076596682,0.5831023826138171,46034.0,0.1504650669892519,0.5149186383392457,108.5,5.0,21.5,0.5988691236058242,1.0271992077985117,12.0
1.8401125644413672,2013.0,1197.0,0.2566333215136202,0.1313588447382279,50824.0,0.1504650669892519,0.1803335450672707,88.5,5.0,22.38,0.3641120702970005,1.0271992077985117,13.0
3.086521609213368,2017.0,1497.0,1.30640076596682,0.5831023826138171,120848.0,0.1504650669892519,0.1803335450672707,117.6,5.0,18.0,0.5780531058996504,0.8683204154856445,14.0
2.102608429106823,2015.0,1197.0,0.2566333215136202,0.1313588447382279,36888.0,0.6203282546085825,0.1803335450672707,88.5,5.0,22.41,0.5780531058996504,0.7676996810762409,15.0
3.650793039651931,2018.0,1248.0,0.445408208432582,0.1313588447382279,83083.0,0.1504650669892519,0.5149186383392457,74.0,5.0,27.39,0.3641120702970005,1.281577182241788,16.0
3.0139709420647565,2018.0,2498.0,0.2566333215136202,0.1313588447382279,59889.0,0.1504650669892519,0.5149186383392457,105.0,6.0,16.55,0.5988691236058242,0.8683204154856445,17.0
3.173671784932268,2018.0,1194.0,1.30640076596682,0.1313588447382279,45600.0,0.1504650669892519,0.1803335450672707,94.6,5.0,19.0,0.3641120702970005,1.0271992077985117,18.0
3.650793039651931,2019.0,2179.0,0.2566333215136202,0.5831023826138171,80000.0,0.1504650669892519,0.5149186383392457,152.8,7.0,15.1,0.5988691236058242,1.0271992077985117,19.0
2.395520534548625,2017.0,1197.0,0.445408208432582,0.1313588447382279,26997.0,0.1504650669892519,0.1803335450672707,81.8,5.0,18.6,0.3641120702970005,1.0271992077985117,20.0
3.173671784932268,2022.0,1451.0,0.2566333215136202,0.5831023826138171,10000.0,0.6203282546085825,0.1803335450672707,141.0,5.0,0.0,0.5988691236058242,0.7676996810762409,21.0
2.5838462500213177,2011.0,1197.0,0.2566333215136202,0.1313588447382279,63386.0,0.1504650669892519,0.1803335450672707,78.9,5.0,20.36,0.3641120702970005,1.0961020230412228,22.0
3.2248243073796496,2017.0,1999.0,0.445408208432582,0.5831023826138171,56000.0,0.1504650669892519,0.5149186383392457,177.0,5.0,16.38,0.5988691236058242,0.8683204154856445,23.0
3.2248243073796496,2017.0,1199.0,0.445408208432582,0.5831023826138171,47000.0,0.1504650669892519,0.1803335450672707,88.7,5.0,18.2,0.3641120702970005,0.8683204154856445,24.0
3.826884298707612,2017.0,1498.0,0.445408208432582,0.1313588447382279,70681.0,0.1504650669892519,0.5149186383392457,98.5,5.0,22.77,0.5988691236058242,0.8683204154856445,25.0
2.805694999637674,2020.0,1591.0,0.2566333215136202,0.1313588447382279,30000.0,0.1504650669892519,0.1803335450672707,121.3,5.0,17.0,0.5780531058996504,1.2231987490929124,26.0
2.9237943117156684,2019.0,1582.0,0.445408208432582,0.5831023826138171,56000.0,0.1504650669892519,0.5149186383392457,126.2,5.0,17.6,0.5988691236058242,0.8683204154856445,27.0
3.525854303043631,2022.0,1462.0,0.2566333215136202,0.1313588447382279,30000.0,0.1504650669892519,1.5302191084460808,91.1,7.0,0.0,1.347596982231442,0.7676996810762409,28.0
3.826884298707612,2018.0,1198.0,0.2566333215136202,0.1313588447382279,60000.0,0.6203282546085825,0.1803335450672707,82.0,6.0,18.15,0.3641120702970005,0.7676996810762409,29.0
3.3497630439879496,2019.0,1197.0,0.2566333215136202,0.5831023826138171,23717.0,0.6203282546085825,0.1803335450672707,81.8,5.0,17.4,0.3641120702970005,1.593888188315458,30.0
3.3497630439879496,2019.0,1197.0,1.30640076596682,0.1313588447382279,28438.0,0.6203282546085825,0.1803335450672707,81.8,5.0,18.6,0.3641120702970005,1.0271992077985117,31.0
3.650793039651931,2018.0,1462.0,0.445408208432582,0.1313588447382279,68796.0,0.1504650669892519,0.1803335450672707,103.0,7.0,19.34,1.347596982231442,0.8683204154856445,32.0
2.3497630439879496,2017.0,1197.0,0.445408208432582,0.1313588447382279,40356.0,0.1504650669892519,0.1803335450672707,83.1,5.0,21.4,0.3641120702970005,0.8683204154856445,33.0
3.525854303043631,2021.0,1493.0,0.445408208432582,0.1313588447382279,19000.0,0.1504650669892519,0.5149186383392457,113.9,5.0,0.0,0.5988691236058242,1.170307007311498,34.0
2.7661864583540003,2022.0,1197.0,0.2566333215136202,0.1313588447382279,30000.0,0.1504650669892519,0.1803335450672707,81.8,5.0,20.7,0.3641120702970005,1.0271992077985117,35.0
2.411910950736794,2012.0,1248.0,0.2566333215136202,0.1313588447382279,55544.0,0.6203282546085825,0.5149186383392457,74.0,5.0,22.9,0.3641120702970005,0.8683204154856445,36.0
3.086521609213368,2021.0,799.0,0.445408208432582,0.1313588447382279,14811.0,0.1504650669892519,0.1803335450672707,53.6,5.0,20.71,0.3641120702970005,1.13052790997428,37.0
3.173671784932268,2022.0,1497.0,0.2566333215136202,0.1313588447382279,5500.0,0.1504650669892519,0.1803335450672707,113.1,5.0,17.7,0.5780531058996504,1.170307007311498,38.0
3.428944290035574,2014.0,1499.0,0.2566333215136202,0.1313588447382279,50219.0,0.1504650669892519,0.1803335450672707,110.0,5.0,15.8,0.5988691236058242,0.7676996810762409,39.0
3.650793039651931,2021.0,1199.0,0.445408208432582,0.5831023826138171,14127.0,0.6203282546085825,0.1803335450672707,118.3,5.0,17.05,0.5988691236058242,0.8683204154856445,40.0
3.428944290035574,2017.0,1196.0,0.2566333215136202,0.1313588447382279,40000.0,0.1504650669892519,0.1803335450672707,86.8,5.0,18.16,0.5780531058996504,1.1117169408591543,41.0
3.650793039651931,2010.0,995.0,0.2566333215136202,0.1313588447382279,80000.0,1.365235730644157,0.1803335450672707,62.14,5.0,16.0,0.3641120702970005,1.1117169408591543,42.0
2.872641789268287,2016.0,1199.0,0.445408208432582,0.1313588447382279,69425.0,0.1504650669892519,0.1803335450672707,88.7,5.0,18.7,0.3641120702970005,1.13052790997428,43.0
2.826884298707612,2017.0,1591.0,0.2566333215136202,0.5831023826138171,30000.0,0.1504650669892519,0.1803335450672707,121.3,5.0,17.0,0.5780531058996504,0.9227099304234484,44.0
3.650793039651931,2019.0,1497.0,0.445408208432582,0.5831023826138171,33000.0,0.6203282546085825,0.1803335450672707,121.3,5.0,14.8,0.5988691236058242,0.8683204154856445,45.0
3.650793039651931,2022.0,1482.0,0.445408208432582,0.5831023826138171,11000.0,0.1504650669892519,0.1803335450672707,157.8,7.0,0.0,1.347596982231442,0.7676996810762409,46.0
3.650793039651931,2017.0,1591.0,0.2566333215136202,0.1313588447382279,23750.0,0.1504650669892519,0.1803335450672707,121.3,5.0,17.7,0.5780531058996504,0.9227099304234484,47.0
3.1279142943715934,2014.0,1591.0,0.2566333215136202,0.5831023826138171,100000.0,0.6203282546085825,0.1803335450672707,121.3,5.0,15.74,0.5780531058996504,0.7676996810762409,48.0
3.0487330483239683,2011.0,1991.0,0.2566333215136202,0.1313588447382279,80000.0,0.6203282546085825,0.5149186383392457,147.9,5.0,18.3,0.5780531058996504,0.7676996810762409,49.0
3.0139709420647565,2011.0,1497.0,0.445408208432582,0.5831023826138171,63000.0,0.6203282546085825,0.1803335450672707,116.3,5.0,15.6,0.5780531058996504,0.9227099304234484,50.0
3.650793039651931,2018.0,1999.0,0.2566333215136202,0.5831023826138171,51620.0,0.6203282546085825,0.5149186383392457,177.0,5.0,15.68,0.5988691236058242,1.170307007311498,51.0
2.474701780596249,2011.0,998.0,0.2566333215136202,0.1313588447382279,60014.0,0.6203282546085825,0.1803335450672707,67.1,5.0,18.9,0.3641120702970005,1.13052790997428,52.0
3.525854303043631,2014.0,1498.0,0.445408208432582,0.1313588447382279,90000.0,0.1504650669892519,0.5149186383392457,98.6,7.0,24.2,1.347596982231442,1.1117169408591543,53.0
3.650793039651931,2020.0,2199.0,1.30640076596682,0.5831023826138171,42885.0,0.1504650669892519,0.5149186383392457,197.2,7.0,14.11,1.347596982231442,0.8683204154856445,54.0
3.826884298707612,2021.0,1199.0,0.445408208432582,0.5831023826138171,38323.0,0.1504650669892519,0.1803335450672707,118.3,5.0,16.35,0.5988691236058242,1.281577182241788,55.0
2.5838462500213177,2012.0,1197.0,0.2566333215136202,0.1313588447382279,70000.0,0.6203282546085825,0.1803335450672707,78.9,5.0,20.36,0.3641120702970005,0.7676996810762409,56.0
3.2248243073796496,2021.0,796.0,0.445408208432582,0.1313588447382279,10000.0,0.1504650669892519,0.1803335450672707,47.3,5.0,22.05,0.3641120702970005,0.7676996810762409,57.0
3.525854303043631,2011.0,1598.0,0.2566333215136202,0.1313588447382279,120000.0,0.6203282546085825,0.1803335450672707,103.56,5.0,15.8,0.5780531058996504,0.9227099304234484,58.0
2.548130697754783,2012.0,1591.0,0.2566333215136202,0.1313588447382279,120000.0,0.1504650669892519,0.1803335450672707,121.3,5.0,17.01,0.5780531058996504,1.0271992077985117,59.0
2.5838462500213177,2015.0,1497.0,0.445408208432582,0.1313588447382279,41585.0,0.1504650669892519,0.1803335450672707,117.3,5.0,17.4,0.5780531058996504,0.9227099304234484,60.0
2.951823035315912,2014.0,998.0,0.2566333215136202,0.5831023826138171,80000.0,2.571611793604306,0.1803335450672707,67.0,5.0,23.95,0.3641120702970005,1.593888188315458,61.0
3.826884298707612,2021.0,999.0,0.2566333215136202,0.1313588447382279,20537.0,0.6203282546085825,0.1803335450672707,71.0,5.0,19.17,0.5988691236058242,1.1117169408591543,62.0
3.173671784932268,2018.0,1194.0,0.2566333215136202,0.1313588447382279,54813.0,0.1504650669892519,0.1803335450672707,94.6,5.0,19.0,0.3641120702970005,0.8683204154856445,63.0
3.826884298707612,2021.0,998.0,0.2566333215136202,0.1313588447382279,30000.0,0.1504650669892519,0.1803335450672707,118.3,5.0,18.0,0.5988691236058242,1.0271992077985117,64.0
3.1279142943715934,2014.0,1198.0,0.2566333215136202,0.1313588447382279,64000.0,0.6203282546085825,0.1803335450672707,86.7,5.0,18.0,0.5780531058996504,1.1117169408591543,65.0
3.3497630439879496,2009.0,1248.0,0.2566333215136202,0.1313588447382279,120000.0,0.6203282546085825,0.5149186383392457,73.97,5.0,17.8,0.3641120702970005,1.0271992077985117,66.0
2.446673056996006,2016.0,1497.0,0.2566333215136202,0.5831023826138171,70000.0,0.6203282546085825,0.1803335450672707,117.3,5.0,18.0,0.5780531058996504,0.7676996810762409,67.0
3.650793039651931,2021.0,998.0,0.445408208432582,0.1313588447382279,6000.0,0.6203282546085825,0.1803335450672707,118.3,5.0,20.0,0.3641120702970005,0.8683204154856445,68.0
3.826884298707612,2019.0,1498.0,0.2566333215136202,0.1313588447382279,60000.0,0.1504650669892519,0.5149186383392457,99.2,5.0,26.1,0.5780531058996504,1.0271992077985117,69.0
2.098530516686384,2018.0,1197.0,0.445408208432582,0.1313588447382279,74325.0,0.1504650669892519,0.1803335450672707,83.1,5.0,21.4,0.3641120702970005,1.0961020230412228,70.0
2.785491613549387,2017.0,1582.0,0.2566333215136202,0.1313588447382279,110000.0,0.1504650669892519,0.5149186383392457,126.2,5.0,19.67,0.5988691236058242,1.13052790997428,71.0
3.525854303043631,2007.0,2494.0,0.2566333215136202,0.1313588447382279,120000.0,0.6203282546085825,0.5149186383392457,102.0,8.0,12.8,1.347596982231442,1.281577182241788,72.0
3.0487330483239683,2013.0,1199.0,0.2566333215136202,0.1313588447382279,80000.0,0.1504650669892519,0.5149186383392457,73.9,5.0,22.07,0.3641120702970005,0.7676996810762409,73.0
2.2141004419878767,2012.0,998.0,0.445408208432582,0.1313588447382279,71713.0,0.1504650669892519,1.5302191084460808,58.2,5.0,26.2,0.3641120702970005,1.2231987490929124,74.0
3.525854303043631,2010.0,1198.0,0.2566333215136202,0.1313588447382279,100000.0,0.1504650669892519,0.1803335450672707,75.0,5.0,18.06,0.3641120702970005,0.7676996810762409,75.0
1.8401125644413672,2015.0,1197.0,0.445408208432582,0.1313588447382279,62223.0,0.6203282546085825,0.1803335450672707,88.5,5.0,22.38,0.3641120702970005,0.8683204154856445,76.0
3.173671784932268,2018.0,1497.0,0.445408208432582,0.5831023826138171,109357.0,0.1504650669892519,0.5149186383392457,108.5,5.0,21.5,0.5988691236058242,0.9227099304234484,77.0
3.525854303043631,2021.0,999.0,1.4186443333957626,0.1313588447382279,24317.0,0.1504650669892519,0.1803335450672707,71.0,7.0,20.0,1.347596982231442,0.8683204154856445,78.0
2.098530516686384,2017.0,1197.0,0.445408208432582,0.1313588447382279,54024.0,0.1504650669892519,0.1803335450672707,83.1,5.0,21.4,0.3641120702970005,1.13052790997428,79.0
2.102608429106823,2014.0,1197.0,0.445408208432582,0.1313588447382279,42776.0,0.1504650669892519,0.1803335450672707,88.5,5.0,22.41,0.5780531058996504,1.1117169408591543,80.0
3.173671784932268,2022.0,998.0,0.445408208432582,0.1313588447382279,1962.0,0.1504650669892519,1.5302191084460808,55.9,5.0,34.05,0.3641120702970005,1.593888188315458,81.0
2.680756263029374,2014.0,1462.0,0.445408208432582,0.1313588447382279,18866.0,0.1504650669892519,0.1803335450672707,101.6,7.0,20.51,1.347596982231442,1.2231987490929124,82.0
3.2828162543573365,2017.0,1497.0,0.2566333215136202,0.1313588447382279,60000.0,0.1504650669892519,0.1803335450672707,117.3,5.0,17.8,0.5780531058996504,1.13052790997428,83.0
3.086521609213368,2019.0,796.0,0.445408208432582,0.1313588447382279,88667.0,0.1504650669892519,1.5302191084460808,47.3,5.0,33.0,0.3641120702970005,0.9227099304234484,84.0
3.3497630439879496,2018.0,2393.0,0.2566333215136202,0.1313588447382279,50000.0,0.1504650669892519,0.5149186383392457,147.8,7.0,13.68,1.347596982231442,1.0271992077985117,85.0
3.3497630439879496,2021.0,999.0,0.445408208432582,0.1313588447382279,31754.0,0.1504650669892519,0.1803335450672707,67.0,5.0,21.74,0.3641120702970005,1.13052790997428,86.0
2.8974653729933197,2013.0,2179.0,0.2566333215136202,0.5831023826138171,70000.0,0.1504650669892519,0.5149186383392457,187.7,5.0,16.36,0.5780531058996504,1.0271992077985117,87.0
3.086521609213368,2019.0,1497.0,0.445408208432582,0.5831023826138171,30000.0,0.1504650669892519,0.1803335450672707,117.6,5.0,18.0,0.5780531058996504,0.7676996810762409,88.0
3.525854303043631,2014.0,1498.0,0.2566333215136202,0.1313588447382279,60000.0,0.1504650669892519,0.5149186383392457,98.6,5.0,25.8,0.5780531058996504,0.7676996810762409,89.0
3.826884298707612,2020.0,1497.0,0.445408208432582,0.1313588447382279,66590.0,0.1504650669892519,0.5149186383392457,121.0,8.0,17.3,1.347596982231442,1.0271992077985117,90.0
3.1279142943715934,2019.0,1198.0,0.2566333215136202,0.5831023826138171,23394.0,0.1504650669892519,0.1803335450672707,108.5,5.0,17.0,0.5988691236058242,1.2231987490929124,91.0
1.8401125644413672,2019.0,1197.0,0.2566333215136202,0.1313588447382279,51193.0,0.1504650669892519,0.1803335450672707,81.8,5.0,21.21,0.3641120702970005,1.593888188315458,92.0
1.8401125644413672,2013.0,1197.0,0.445408208432582,0.1313588447382279,92285.0,0.1504650669892519,0.1803335450672707,85.8,5.0,18.6,0.3641120702970005,0.8683204154856445,93.0
3.525854303043631,2013.0,1198.0,1.4186443333957626,0.1313588447382279,96966.0,0.1504650669892519,0.1803335450672707,73.9,5.0,16.47,0.3641120702970005,1.4985046952688743,94.0
2.872641789268287,2010.0,1298.0,0.2566333215136202,0.1313588447382279,62259.0,0.6203282546085825,0.1803335450672707,85.8,5.0,17.5,0.5780531058996504,0.9227099304234484,95.0
2.785491613549387,2017.0,1199.0,0.445408208432582,0.5831023826138171,29594.0,0.1504650669892519,0.1803335450672707,83.8,5.0,23.84,0.3641120702970005,1.13052790997428,96.0
3.2248243073796496,2011.0,1799.0,0.2566333215136202,0.5831023826138171,70000.0,0.6203282546085825,0.1803335450672707,130.2,5.0,13.9,0.5780531058996504,0.7676996810762409,97.0
2.082591315584936,2017.0,1197.0,0.445408208432582,0.1313588447382279,31600.0,0.1504650669892519,0.1803335450672707,82.0,5.0,18.9,0.3641120702970005,1.2231987490929124,98.0
3.086521609213368,2019.0,1498.0,0.2566333215136202,0.1313588447382279,42354.0,0.1504650669892519,0.5149186383392457,98.9,5.0,23.0,0.5988691236058242,1.0961020230412228,99.0
3.2828162543573365,2017.0,1199.0,0.2566333215136202,0.1313588447382279,60000.0,0.6203282546085825,0.1803335450672707,84.0,5.0,20.3,0.5780531058996504,1.0961020230412228,100.0
3.650793039651931,2019.0,2179.0,0.2566333215136202,0.5831023826138171,30000.0,0.1504650669892519,0.5149186383392457,152.8,7.0,15.1,0.5988691236058242,1.2231987490929124,101.0
2.411910950736794,2014.0,1248.0,0.445408208432582,0.1313588447382279,79000.0,0.6203282546085825,0.5149186383392457,74.0,5.0,22.9,0.3641120702970005,0.9227099304234484,102.0
3.086521609213368,2016.0,998.0,0.445408208432582,0.5831023826138171,27887.0,0.1504650669892519,0.1803335450672707,67.0,5.0,23.1,0.3641120702970005,1.0961020230412228,103.0
3.3497630439879496,2015.0,1248.0,0.2566333215136202,0.1313588447382279,80000.0,1.365235730644157,0.5149186383392457,73.9,5.0,23.2,0.3641120702970005,1.13052790997428,104.0
3.2248243073796496,2017.0,1248.0,0.445408208432582,0.1313588447382279,65275.0,0.6203282546085825,0.5149186383392457,88.5,5.0,23.65,0.5988691236058242,0.9227099304234484,105.0
3.826884298707612,2019.0,2393.0,0.2566333215136202,0.1313588447382279,50000.0,0.1504650669892519,0.5149186383392457,147.8,7.0,13.68,1.347596982231442,0.7676996810762409,106.0
2.403638424770804,2017.0,1199.0,0.2566333215136202,0.1313588447382279,29640.0,0.1504650669892519,0.1803335450672707,88.7,5.0,17.5,0.5988691236058242,1.13052790997428,107.0
3.3497630439879496,2012.0,1396.0,0.2566333215136202,0.1313588447382279,86873.0,0.1504650669892519,0.5149186383392457,88.7,5.0,21.9,0.3641120702970005,0.8683204154856445,108.0
3.650793039651931,2018.0,998.0,0.445408208432582,0.1313588447382279,79000.0,0.1504650669892519,0.1803335450672707,67.1,5.0,23.95,0.3641120702970005,0.8683204154856445,109.0
2.8974653729933197,2019.0,1198.0,0.2566333215136202,0.1313588447382279,30000.0,0.1504650669892519,0.1803335450672707,108.5,5.0,17.0,0.5988691236058242,1.281577182241788,110.0
2.536849687345094,2010.0,1086.0,1.4186443333957626,0.1313588447382279,49500.0,0.1504650669892519,0.1803335450672707,68.0,5.0,19.81,0.3641120702970005,1.0271992077985117,111.0
3.2248243073796496,2019.0,1086.0,1.30640076596682,0.1313588447382279,27792.0,0.1504650669892519,1.5302191084460808,58.0,5.0,30.48,0.3641120702970005,1.2231987490929124,112.0
3.173671784932268,2021.0,998.0,0.2566333215136202,0.1313588447382279,20000.0,0.1504650669892519,1.5302191084460808,58.3,5.0,32.52,0.3641120702970005,1.2231987490929124,113.0
3.525854303043631,2013.0,1995.0,0.445408208432582,0.5831023826138171,39000.0,0.1504650669892519,0.5149186383392457,184.0,5.0,18.88,0.5780531058996504,1.170307007311498,114.0
3.173671784932268,2019.0,999.0,0.2566333215136202,0.1313588447382279,45000.0,0.1504650669892519,0.1803335450672707,108.6,5.0,18.24,0.3641120702970005,0.7676996810762409,115.0
3.086521609213368,2019.0,998.0,0.2566333215136202,0.1313588447382279,68678.0,0.1504650669892519,1.5302191084460808,67.0,5.0,33.54,0.3641120702970005,0.7676996810762409,116.0
3.826884298707612,2019.0,1999.0,0.2566333215136202,0.5831023826138171,30000.0,0.1504650669892519,0.1803335450672707,152.8,5.0,12.95,0.5988691236058242,1.1117169408591543,117.0
2.747703052659987,2018.0,1197.0,0.445408208432582,0.5831023826138171,32647.0,0.1504650669892519,0.1803335450672707,83.1,5.0,21.4,0.3641120702970005,0.9227099304234484,118.0
1.997580525876587,2018.0,796.0,0.2566333215136202,0.1313588447382279,70000.0,0.1504650669892519,0.1803335450672707,47.3,5.0,24.7,0.3641120702970005,1.1117169408591543,119.0
3.428944290035574,2019.0,1462.0,0.2566333215136202,0.1313588447382279,60000.0,0.1504650669892519,0.1803335450672707,103.0,7.0,19.34,1.347596982231442,0.9227099304234484,120.0
3.2248243073796496,2016.0,2179.0,0.2566333215136202,0.1313588447382279,90000.0,0.6203282546085825,0.5149186383392457,148.0,7.0,14.1,0.5988691236058242,1.281577182241788,121.0
