body_type,id_categoria_marca,ano,city,insurance,seats,mileage,id_engine_capacity_group,fuel_type,id_kms_group,id_max_power_group,owner_type,ID
0.3561735112297369,0.0711415085127002,2017.0,0.9272018665135808,0.4474699887561116,5.0,18.9,0.125126769215558,0.1767552672607196,0.2482696205819181,0.1995198309307913,0.1536100567567186,0
0.3561735112297369,0.0711415085127002,2020.0,1.2793843846249435,1.4162691057154355,5.0,21.21,0.125126769215558,0.1767552672607196,0.3738551976457131,0.1995198309307913,0.6130460186669443,1
0.3561735112297369,0.0711415085127002,2010.0,1.5997769249104803,0.2557372042264144,5.0,18.2,0.7673068387638251,0.1767552672607196,0.2482696205819181,0.1995198309307913,1.3573049781708242,2
0.3561735112297369,0.0711415085127002,2010.0,0.7733673147562831,0.2557372042264144,5.0,19.7,0.7673068387638251,0.1767552672607196,0.2482696205819181,0.1995198309307913,0.1536100567567186,3
0.3561735112297369,0.0711415085127002,2018.0,0.7733673147562831,0.4474699887561116,5.0,17.19,0.125126769215558,0.1767552672607196,0.2482696205819181,0.1995198309307913,0.6130460186669443,4
0.6226790541951222,0.9194166097069184,2018.0,0.8643624822930818,0.4474699887561116,7.0,14.24,1.1191497421147294,0.5162176732208367,1.9047852184564968,0.4574369157062383,0.1536100567567186,5
0.3561735112297369,0.0711415085127002,2020.0,1.1135122907509485,0.2557372042264144,5.0,32.52,0.7673068387638251,1.551125004186937,0.3738551976457131,0.1995198309307913,0.1536100567567186,6
3.739851568140792,0.0711415085127002,2010.0,1.12574674716796,0.2557372042264144,7.0,11.57,1.1191497421147294,0.5162176732208367,0.2482696205819181,0.4574369157062383,1.3573049781708242,7
0.3561735112297369,0.0711415085127002,2018.0,1.2793843846249435,1.4162691057154355,5.0,23.84,0.125126769215558,0.1767552672607196,0.2482696205819181,0.1995198309307913,0.1536100567567186,8
0.6226790541951222,0.0711415085127002,2017.0,0.9272018665135808,0.4474699887561116,5.0,17.5,0.125126769215558,0.1767552672607196,0.3738551976457131,0.1995198309307913,0.6130460186669443,9
